"Distribution of fish biomass (tonne) by Trophic level. Class i designates interval [i,i+1[."
"Time","TL","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids"
21.0,3.1000001,19.131983,0.0029964221,42.53087,397.6196,0.077360064,135.95045,0.0,0.19535609,1.585552E-7,118.351135,6.512003,4919.6787,26280.123,177.34683
21.0,3.2,26.117252,3.5076404,10.920439,131.065,0.84465015,97.66968,0.92644745,3.6047158,1.6840082,91.9464,187.12662,2127.709,28786.12,1032.9462
21.0,3.3,62.29064,14.999544,23.6598,399.10065,0.972637,124.55865,8.76241,54.979237,6.339031,452.6836,224.10832,1987.256,22392.975,1198.0331
21.0,3.4,77.46996,41.99417,87.89757,216.87712,7.127916,196.47609,34.257244,105.88716,52.307747,316.4701,10.774549,379.3433,18565.283,840.94763
21.0,3.5,103.37178,78.67014,192.7342,863.943,18.658415,222.33861,58.28133,211.88477,135.25665,9918.09,1180.3425,899.6266,15235.819,528.91394
21.0,3.6000001,108.41238,132.78006,3285.5571,1002.3477,414.51874,568.6378,1710.947,542.58203,307.9941,91343.92,8427.673,9935.186,27726.771,1157.567
21.0,3.7,102.59266,327.61627,3173.5298,1157.8491,392.33948,314.02554,386.12244,918.667,804.6673,27035.74,2161.2073,7468.604,4381.5815,1835.8833
21.0,3.8,138.82648,1269.6481,18607.012,711.44214,3470.9956,487.44662,1282.8207,4592.423,2219.895,11101.477,1078.4481,251.4092,284.15875,1998.5339
21.0,3.9,74.159035,839.3806,21294.158,370.23593,4012.3452,226.99826,25488.764,17902.412,159.8514,5976.608,900.9556,183.68066,236.27908,2116.6387
21.0,4.0,61.755108,3.8842256,338.70908,341.88293,70.649734,413.0612,13.446425,8.37551,52.486404,3442.997,1411.9054,275.33414,763.5419,1351.236
21.0,4.1000004,58.239048,4.1112585,592.48254,416.93164,47.322712,567.83704,0.7863777,4.660625,61.80176,1566.2656,1713.4106,37.742714,69.42122,1548.1271
21.0,4.2,64.08895,1.7813784,237.40894,786.2652,12.500738,496.03436,1.7207793E-4,8.232379,57.349617,4682.2603,3593.3254,1685.3848,41.171364,4628.034
21.0,4.3,83.47845,8.456941E-4,639.4566,1896.0654,29.297869,455.32062,0.2666559,1.8125657,96.113686,10717.441,7615.066,106.46263,871.9587,27363.402
21.0,4.4,125.81085,0.9109571,240.94392,1665.592,37.15305,547.9872,0.98172504,0.42828828,312.06473,1436.5426,367.5039,2.1110738E-5,4.087574E-4,2334.905
21.0,4.5,898.1973,2.9712605,313.3916,4065.6775,60.842533,1235.6061,4.168225,14.456301,513.3887,1366.7849,1463.9674,11.90465,0.006974275,3306.565
21.0,4.6000004,480.5711,1.595301,257.74283,8627.471,62.661037,2555.6296,0.16535589,8.05242,76.066666,1649.4823,1045.0769,0.0076265982,27.53669,8630.161
21.0,4.7,441.30728,4.7382464,222.56595,6625.22,38.10332,2620.9246,0.1391064,0.1761808,118.64276,2381.8066,794.4084,1722.9751,0.002775505,4411.061
21.0,4.8,530.2775,0.29204553,205.3894,7220.8076,45.2225,3209.8538,0.14189655,4.405716,174.10165,2110.8364,742.1418,642.60815,2.9770696,5780.467
21.0,4.9,271.03992,0.10442455,145.9949,3810.367,41.64295,1922.5579,0.0,0.0,149.85945,1754.962,534.0521,183.46661,30.986786,5180.831
21.0,5.0,166.07137,0.0,92.1971,2513.5896,52.732513,1178.1853,0.0,0.0,0.0,1078.7471,215.30644,0.023431305,0.007538133,2090.0408
21.0,5.1,135.94168,0.0,94.21115,1500.0249,93.470604,796.55237,0.0,0.0,0.0,850.6527,521.0548,1.4946748,0.0070971358,1585.9763
21.0,5.2000003,118.66957,0.0,166.17526,721.3238,48.564793,486.83234,0.0,0.0,0.0,2758.4038,1067.7731,55.92671,0.025718011,8161.883
21.0,5.3,28.218906,0.0,3.1978917,307.86035,0.112087265,607.24023,0.0,0.0,0.0,174.25302,46.94389,0.0,0.0,2096.0671
21.0,5.4,27.35133,0.0,0.15893207,373.73016,0.0,360.9848,0.0,0.0,0.0,68.297516,44.08472,0.0,0.0,403.79166
21.0,5.5,40.025284,0.0,3.7194586,406.1806,3.6772396E-4,479.8206,0.0,0.0,0.0,1.0286121,64.247215,0.0,0.0,548.88324
21.0,5.6,20.62823,0.0,0.25843817,291.4274,0.0,121.1612,0.0,0.0,0.0,0.368196,25.44438,0.0,0.0,478.7434
21.0,5.7000003,53.13401,0.0,0.0017320735,553.5811,0.0069594495,175.95607,0.0,0.0,0.0,4.1996803,9.029832,0.0,0.0,525.1944
21.0,5.8,15.332726,0.0,0.6111709,17.567741,0.0,134.41206,0.0,0.0,0.0,65.83862,2.53937,0.0,7.359383E-4,856.5171
21.0,5.9,32.043564,0.0,0.354752,214.08255,4.244805E-4,122.97263,0.0,0.0,0.0,11.034111,24.54421,0.0,0.0,1141.7639
22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3351224,0.0,0.0,0.0,0.0,55633.49,26955.879,0.0
22.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5684027,2.446619E-4,0.004522402,0.21722,0.0,45369.44,15994.026,0.0
22.0,2.2,0.0,0.0,0.0,0.0,4.5835127E-9,0.0,0.5458275,0.12571472,1.9193894E-5,0.04810911,0.0,95811.3,21321.488,0.0
22.0,2.3000002,0.0,6.487597E-4,0.0,0.0,1.9130942E-8,0.0,1.2204665,0.060383733,7.7819604E-5,0.0017941773,0.0,49721.832,17625.645,0.0
22.0,2.4,0.0,0.0012973571,0.0,0.0,0.014018671,0.0,0.16496262,0.007679119,0.003030438,0.10366078,0.0,37495.164,13745.1045,0.0
22.0,2.5,0.0,9.203651E-4,0.0,0.0,0.019783337,0.0,0.03995372,0.10633204,0.015541362,0.08653234,0.0,19740.447,13387.161,0.0
22.0,2.6,0.0,0.003010677,0.0,0.0,0.04373842,0.0,0.08031182,0.08023967,0.01021198,0.8413992,0.0,17623.156,12310.335,0.0
22.0,2.7,0.0,0.005651421,0.0,0.0,0.08039394,0.0,0.5440103,0.101355314,0.03832488,0.23679386,0.0,14029.293,11013.172,0.0
22.0,2.8000002,0.0,0.013666969,0.0,0.0,0.055310857,0.0,1.1880738,0.05656916,0.03706482,0.21546704,0.0,9089.531,11095.145,0.0
22.0,2.9,0.0,0.006926401,0.0,0.0,0.042056955,0.0,3.4712253,0.044642743,0.013823682,3.3497534,0.0,18038.514,12285.333,0.0
22.0,3.0,19.93777,0.038423404,1.5577005,119.78424,3.6546402,0.4482933,2.7008944,0.37724063,0.013363383,207.94165,59.502003,12734.861,16459.49,246.68839
22.0,3.1000001,38.89807,0.0022181468,0.2621879,144.04886,0.15449566,38.24249,0.0,0.14608456,7.407122E-4,62.861267,82.99598,7642.222,20629.516,369.13937
22.0,3.2,20.34679,4.3175282,11.186174,260.95328,0.97420335,72.52852,1.701562,6.077174,0.07434555,212.25319,104.04974,6129.222,26988.006,1405.6062
22.0,3.3,63.702057,24.380754,55.55797,393.72662,25.026997,244.2893,13.885898,44.69512,10.641032,262.8241,55.21135,2218.9302,23811.88,530.1404
22.0,3.4,87.78775,53.35736,47.190952,399.46686,9.199644,113.3498,46.130947,106.667854,54.789856,154.99149,57.740215,1182.3889,20479.207,432.94446
22.0,3.5,98.6155,118.43704,118.95427,443.15228,17.546585,167.609,70.76418,231.33522,137.5834,10022.528,1208.3431,1414.3273,16200.868,1629.3916
22.0,3.6000001,87.27858,152.97388,2692.6035,482.1556,230.9273,154.6672,1001.37024,582.5537,361.31296,91351.94,8644.695,9325.534,30770.113,2523.0586
22.0,3.7,95.236374,320.6712,3026.4392,363.089,376.72653,244.37787,375.4323,1007.6997,803.7084,22000.943,2316.893,7011.4595,5521.676,2851.9187
22.0,3.8,114.44753,1236.9641,18797.318,529.48785,3715.6414,192.49266,1330.0161,5003.279,2387.5107,9619.253,1313.7231,113.47213,601.9443,3084.4302
22.0,3.9,71.42631,975.64056,23095.41,627.3348,2964.84,208.0232,28226.045,18633.576,124.66335,6207.3647,979.5863,105.10804,195.83049,3386.4749
22.0,4.0,44.735863,11.32969,423.4332,381.53674,22.088787,301.221,43.057564,25.90416,12.692782,3922.5398,1600.1293,1668.5731,550.9839,2229.6729
22.0,4.1000004,65.623146,1.4716502,336.60727,640.33685,32.157364,454.5697,0.011302833,8.447496,29.32671,2328.7812,1245.095,209.92355,37.383514,2559.0105
22.0,4.2,94.035385,9.464628,237.1656,720.49603,8.441434,437.4923,3.6100543,3.4638357,63.628784,3428.5403,3166.7869,839.4589,271.72806,4214.752
22.0,4.3,94.5614,0.02628542,834.6976,1110.3397,16.82345,521.3301,0.59912425,10.980944,142.50592,10176.307,8754.873,523.15485,776.19006,26924.398
22.0,4.4,113.883484,3.8511899,199.68146,611.76196,27.897013,438.04443,2.835528,2.2149723,275.03568,1459.8036,385.11484,4445.729,0.0,2107.4204
22.0,4.5,957.6827,3.7911196,328.446,3417.5132,38.888313,1166.1913,0.06875071,1.062167,548.46564,2614.1982,1711.81,24.822474,0.7684562,1702.8018
22.0,4.6000004,499.3788,8.046703,241.33488,4239.998,31.525629,2852.894,0.0091448035,5.422937,69.10456,1951.676,1727.0321,2.1780753,20.319326,10424.356
22.0,4.7,437.80936,5.0192375,222.30458,6605.604,40.62452,2461.0508,9.7569684E-4,0.15690596,135.22224,3912.7334,930.4374,506.53384,1.5278497,3338.0085
22.0,4.8,532.6847,4.001205,248.0097,6685.893,45.167,3146.891,0.0072066295,7.4418497,304.05453,2425.3875,777.9778,445.42166,0.16496971,3581.7578
22.0,4.9,329.50467,0.27437904,245.84253,3520.4329,27.626247,1768.587,0.0,0.019033927,240.64429,2717.5308,750.1354,613.8748,112.65592,3562.1294
22.0,5.0,221.8259,0.0,80.61967,2122.0645,35.26549,707.3099,0.0,0.0,0.0,1380.8517,226.56207,61.88616,0.033563156,3748.3357
22.0,5.1,143.31117,0.0,119.646,1608.1462,39.52649,878.3415,0.0,0.0,0.0,1213.6769,550.43164,0.62390375,0.0,1253.0692
22.0,5.2000003,183.71153,0.0,100.13754,417.81915,67.42573,414.90067,0.0,0.0,0.0,4410.5454,1687.9778,3.303412,0.0,7944.763
22.0,5.3,42.207172,0.0,3.5332088,978.80383,1.16297604E-4,349.6684,0.0,0.0,0.0,120.20292,62.580315,0.010824469,0.0,2532.7712
22.0,5.4,60.900513,0.0,0.019057468,615.51544,0.0,258.30566,0.0,0.0,0.0,0.41043904,8.924869,0.0,0.0,427.55212
22.0,5.5,39.67267,0.0,7.067321,548.3449,0.0,128.55899,0.0,0.0,0.0,0.025693586,13.38018,0.0,0.0,882.65344
22.0,5.6,51.993275,0.0,1.7984928,211.64925,0.0,342.4605,0.0,0.0,0.0,0.83739644,0.94890326,0.0,0.0,907.0016
22.0,5.7000003,21.297394,0.0,0.012527707,98.39148,0.002019631,325.1273,0.0,0.0,0.0,70.54953,0.6839834,0.0,0.0,426.57645
22.0,5.8,18.33873,0.0,0.0029753132,252.68056,0.006571513,55.78996,0.0,0.0,0.0,11.077831,0.114180334,0.0,0.0,771.3735
22.0,5.9,63.222187,0.0,1.8219712,60.659176,0.0,137.52979,0.0,0.0,0.0,1.5067892,11.972177,0.0,0.0,814.2326
23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8414819,0.0,2.3391888E-4,0.0,0.0,83213.25,27425.816,0.0
23.0,2.1,0.0,0.0,0.0,0.0,7.8320495E-10,0.0,0.92624575,1.748717E-9,0.0,0.079105385,0.0,73920.195,13988.57,0.0
23.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7409086,0.035903614,7.6909464E-7,0.3179854,0.0,53359.652,18870.105,0.0
23.0,2.3000002,0.0,8.962191E-4,0.0,0.0,1.5062757E-4,0.0,0.7662459,0.09864242,0.01293682,0.11585005,0.0,74852.484,19760.941,0.0
23.0,2.4,0.0,7.253795E-4,0.0,0.0,7.990284E-6,0.0,0.16954266,0.04845477,0.00396704,0.24495138,0.0,38779.867,14402.403,0.0
23.0,2.5,0.0,0.0025049783,0.0,0.0,0.06148634,0.0,0.2926607,0.032503407,0.010007079,0.08268919,0.0,28338.06,12764.28,0.0
23.0,2.6,0.0,0.0031777408,0.0,0.0,0.09606783,0.0,0.26431406,0.097573005,0.024218239,0.17698778,0.0,31677.527,11036.252,0.0
23.0,2.7,0.0,0.0011289624,0.0,0.0,0.11628201,0.0,0.51408064,0.04388796,0.035027202,4.8738482E-4,0.0,20644.861,10704.378,0.0
23.0,2.8000002,0.0,0.009160738,0.0,0.0,0.09428666,0.0,1.413304,0.038823307,0.035323408,1.4698747,0.0,11038.778,9541.432,0.0
23.0,2.9,0.0,0.011222833,0.0,0.0,0.09147982,0.0,3.8906891,0.023219408,0.013511381,0.33573908,0.0,14349.908,11584.414,0.0
23.0,3.0,16.48301,0.045019,0.5728576,221.50536,0.7060333,23.027878,3.5562637,0.2193036,0.009948744,30.234571,43.36055,14001.934,17785.031,739.1486
23.0,3.1000001,10.232286,0.009059205,0.13155268,22.70116,2.3964927,32.93839,0.0,0.09714843,0.0027627253,168.82837,39.444695,7821.9023,24666.838,583.742
23.0,3.2,24.573578,9.054457,37.175575,338.19067,0.18939224,71.64998,0.3876304,29.617523,0.23542604,142.92813,68.331184,4224.9277,23360.6,568.6227
23.0,3.3,64.69529,19.31412,51.567123,434.646,7.0095778,265.29712,10.410139,53.706787,11.060381,386.7647,68.84509,1421.8795,17189.736,532.8512
23.0,3.4,89.289,44.384426,88.33399,346.61813,9.259429,148.1632,52.229034,108.28393,58.347683,312.58966,42.500835,780.2886,20267.984,311.32333
23.0,3.5,113.02983,86.46506,181.80333,474.21698,36.206276,331.80792,78.36017,215.0132,89.924255,9997.02,1282.7399,1760.8917,14838.558,641.82806
23.0,3.6000001,107.92221,158.32307,1554.9762,242.99605,599.2964,425.7895,1300.3594,585.4517,385.08194,93831.54,6886.0923,21694.357,31223.729,1615.7041
23.0,3.7,124.46235,384.28308,1707.9938,401.951,427.1486,194.61829,316.15283,1108.4858,779.11633,23156.422,1649.0732,9321.808,6439.217,2414.6516
23.0,3.8,154.96146,1437.5725,15494.922,404.57986,3956.088,223.7412,1275.2805,5659.421,2249.6062,10983.958,1351.371,42.47841,511.9023,2137.0054
23.0,3.9,73.16229,991.6891,18646.422,672.1048,4615.883,174.39923,27172.375,19434.248,139.97287,5287.281,1253.8972,9.823363,295.1496,2344.8755
23.0,4.0,66.2572,11.1956005,486.23615,517.415,76.046616,150.0832,2.5640643,13.202867,32.03146,4349.985,1670.8381,298.10886,720.7932,854.52826
23.0,4.1000004,71.763565,11.214647,185.05197,718.6177,26.857327,350.5799,0.0011747554,2.095358,39.43708,2031.8723,1816.942,1996.9766,255.43129,2071.3274
23.0,4.2,62.758835,1.3204339,352.8181,696.25446,42.75011,325.7416,0.46612394,9.414947,44.045906,2839.0024,3225.3274,91.80943,498.79483,4574.4062
23.0,4.3,73.33325,1.125181,476.6733,635.7621,20.098501,518.18463,1.6058775,10.296029,97.15066,9614.304,9538.798,1310.7671,1187.0793,26154.055
23.0,4.4,134.99458,7.5064645,154.9404,914.2359,19.544611,377.86942,0.7910139,8.23119,356.47894,964.93463,588.21533,4776.877,0.6402705,1562.4845
23.0,4.5,1018.3899,10.602623,283.21124,2488.3206,25.697403,561.44904,3.1199176,11.419379,553.78546,1610.7335,1603.727,38.80266,0.09639392,3898.415
23.0,4.6000004,550.5823,11.252565,171.45868,5231.2764,32.449566,2684.6064,6.533207,1.4734824,63.8667,1961.5781,1855.7848,562.1001,89.86868,5136.4155
23.0,4.7,537.3585,0.1071268,131.87814,5217.5986,55.916298,2497.5142,0.0017965573,9.309133,162.73247,2432.9314,811.4859,5694.3853,17.880499,5844.475
23.0,4.8,622.4053,3.007273,321.09845,6394.7705,56.22142,2801.0596,0.18282375,2.9185615,364.77798,2200.3267,1138.4418,4787.176,0.0031092651,6584.2886
23.0,4.9,371.36896,0.47125047,192.6976,2785.207,43.943718,1629.8019,0.0,0.005352756,212.2467,1659.9327,886.1047,591.8377,0.7501639,4923.8506
23.0,5.0,203.83514,0.0,94.27071,910.05634,26.301783,593.0528,0.0,0.0,0.0,1056.7238,192.96854,281.5469,0.014515789,1794.96
23.0,5.1,127.36212,0.0,74.06269,575.79987,5.3527975,741.7821,0.0,0.0,0.0,665.01483,331.67664,0.075685896,0.0019193664,2669.6934
23.0,5.2000003,149.41019,0.0,60.859703,481.62332,72.43729,374.5434,0.0,0.0,0.0,2720.6543,1173.8221,236.28296,0.0,6128.175
23.0,5.3,44.233414,0.0,2.34468,292.5229,0.0,303.52585,0.0,0.0,0.0,148.9627,75.7173,22.691175,0.0,3181.7688
23.0,5.4,57.98344,0.0,0.77335596,362.9307,0.0,209.60757,0.0,0.0,0.0,1.5193311,56.74984,0.0,0.0,399.8755
23.0,5.5,45.043278,0.0,1.235079,308.79547,0.111955754,329.875,0.0,0.0,0.0,5.314097,50.653355,0.0,0.0,747.7597
23.0,5.6,45.933395,0.0,3.319469,144.87271,0.0,150.09044,0.0,0.0,0.0,55.6221,7.3672748,0.0,0.0,1098.2845
23.0,5.7000003,50.033703,0.0,0.2285153,113.481544,2.6747177E-4,83.131966,0.0,0.0,0.0,135.06114,13.214249,0.0,0.0,411.90732
23.0,5.8,22.964056,0.0,2.298389,29.428448,2.3842878E-5,66.800125,0.0,0.0,0.0,0.0050732717,4.3673763,0.0,0.0,850.6374
23.0,5.9,64.366905,0.0,0.24170588,197.89973,0.0,75.901695,0.0,0.0,0.0,30.951448,1.9031433,0.0,0.0,988.6702
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33858395,5.247376E-8,8.474258E-5,0.0,0.0,106006.64,29862.713,0.0
24.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2495186,2.5686623E-7,8.470813E-5,0.18099993,0.0,55639.36,16902.318,0.0
24.0,2.2,0.0,0.0,0.0,0.0,1.1739448E-9,0.0,0.5775162,0.04383323,0.0034007104,0.22115406,0.0,91186.836,18614.604,0.0
24.0,2.3000002,0.0,1.8803468E-4,0.0,0.0,0.0,0.0,0.45975557,0.03528113,1.2910241E-4,0.5570916,0.0,32690.377,17149.475,0.0
24.0,2.4,0.0,2.6811007E-4,0.0,0.0,0.04820147,0.0,0.29533982,0.037532613,0.006960062,0.277615,0.0,44175.465,14374.144,0.0
24.0,2.5,0.0,0.001109245,0.0,0.0,0.042187504,0.0,0.3617574,0.068719245,0.010698465,0.4434616,0.0,23214.074,13732.241,0.0
24.0,2.6,0.0,0.0055328007,0.0,0.0,0.09498743,0.0,0.3832274,0.008732058,0.036754414,0.25498134,0.0,31210.275,12126.413,0.0
24.0,2.7,0.0,0.006447679,0.0,0.0,0.07293966,0.0,0.8705327,0.010783496,0.022416938,0.18789935,0.0,16780.256,13179.957,0.0
24.0,2.8000002,0.0,0.0146417795,0.0,0.0,0.11138624,0.0,1.5640383,0.0047659585,0.045550566,0.12285489,0.0027269442,11653.607,13028.773,0.0
24.0,2.9,0.0,0.0137950005,0.0,0.0,0.12437023,0.0,2.3173518,0.09839378,0.012444876,2.366962,1.633319E-5,14261.123,14945.28,0.0
24.0,3.0,9.685381,0.06649492,2.3747227,54.128616,0.7098474,32.132133,2.2538104,0.25326246,0.011962596,104.25741,45.72151,8808.204,18082.773,216.90971
24.0,3.1000001,29.452307,0.003744303,5.4056087,155.33832,0.0990739,48.22404,0.0,0.12057909,0.0069222962,20.595104,27.209892,6991.5596,22655.883,446.70248
24.0,3.2,36.423218,3.6900587,0.27762774,111.93216,1.4675832,66.765526,0.2517692,11.2586775,1.5930603,297.51755,36.39053,11971.765,29272.408,429.78412
24.0,3.3,49.150864,20.04061,36.8716,285.76904,1.44495,331.2568,10.635999,43.956493,10.617123,377.13272,83.81884,3813.3643,20012.59,325.6247
24.0,3.4,83.476906,69.416534,39.924408,473.7125,20.768341,317.41882,47.78938,107.48324,50.61397,214.94307,34.06841,6053.697,17805.748,561.2551
24.0,3.5,125.722595,116.50242,142.80505,279.3774,33.69167,286.33902,55.79889,257.18588,159.71904,12008.67,496.35483,3849.201,15746.279,382.06137
24.0,3.6000001,136.87859,199.86534,1282.7328,598.4019,400.6244,203.55487,1036.164,628.838,315.71832,94052.914,3563.7124,24101.574,29765.023,956.0943
24.0,3.7,158.27042,296.51868,1758.4591,482.14548,630.3029,191.49684,296.88565,1197.6443,782.2219,23136.012,980.87274,27617.8,5283.7563,2087.9438
24.0,3.8,161.80148,1258.9838,12847.022,498.89767,5422.3315,403.5792,1377.4833,5793.76,2579.7622,10534.335,922.85736,248.44714,819.77985,1636.1874
24.0,3.9,96.21042,1184.4568,16022.29,533.1896,5728.9385,311.42664,28504.36,18260.63,164.48776,6200.592,1182.7168,61.739265,382.55728,2041.3823
24.0,4.0,72.372246,6.1434937,413.77606,567.31793,51.855984,305.76202,4.01934,9.786281,26.86749,5361.1484,1687.404,938.7721,724.50305,844.0258
24.0,4.1000004,66.64745,0.23532315,218.08069,465.26132,30.20443,389.95868,2.1429534,4.2801785,21.621609,4104.252,2011.698,1.4404193E-4,77.853935,1577.2244
24.0,4.2,83.78505,2.8248632,375.83844,1375.5956,0.9378561,465.15503,1.2593102,1.8120463,64.36844,2646.5542,4659.8027,116.311844,418.10645,4311.1953
24.0,4.3,104.36937,7.8414288,718.85455,809.0424,24.717743,521.86194,3.0803697,1.8063519,124.370636,8108.028,8542.955,281.39124,1003.866,18494.158
24.0,4.4,166.79745,0.0015359703,225.42049,853.7884,28.194431,265.23175,0.34780058,1.7653979,313.36502,994.3216,684.66174,0.0,6.015965E-5,883.8865
24.0,4.5,1118.8575,0.21165709,204.39278,2166.2,60.65548,961.63776,0.97615606,3.2245333,533.37146,2216.0222,1301.8224,946.33527,13.067585,2571.171
24.0,4.6000004,613.6565,0.4287958,195.65991,3544.7134,87.17701,1516.4332,8.8698167E-4,0.87684005,126.82764,2671.5266,2157.2393,1970.7963,0.5427208,5744.446
24.0,4.7,613.84717,0.6120612,123.28744,4011.3916,99.92931,2299.8186,0.0029040205,1.6319156,178.23396,2914.8313,405.1851,431.53464,14.9228525,4616.277
24.0,4.8,676.3534,0.44938478,204.67754,5551.3833,79.04967,2546.298,0.008497177,1.64187,331.44965,2632.2974,555.13745,544.2857,0.9407709,4089.3972
24.0,4.9,332.58313,0.47499204,138.24728,2285.132,29.131199,999.91565,0.0,0.013991299,139.80107,1614.854,622.87854,357.28146,0.0,3206.105
24.0,5.0,222.07306,0.0,32.347332,1435.8666,12.989907,963.49005,0.0,0.0,0.0,1219.7792,197.02222,730.8444,0.0,868.1774
24.0,5.1,178.04889,0.0,51.902615,1078.111,21.99244,453.634,0.0,0.0,0.0,1260.301,245.07312,3.094015,3.450075E-5,1542.9097
24.0,5.2000003,126.339195,0.0,46.576283,599.63324,42.491108,621.1377,0.0,0.0,0.0,3415.0134,801.6871,7.0078607,0.0,5617.6406
24.0,5.3,51.815342,0.0,0.4725972,195.30473,0.0068415618,236.39847,0.0,0.0,0.0,135.52025,64.639854,2.3346361E-4,8.248118E-5,682.35974
24.0,5.4,31.367538,0.0,1.9731532,121.646194,0.0,131.42961,0.0,0.0,0.0,46.554073,71.5924,0.11958694,0.0,499.98938
24.0,5.5,51.877735,0.0,12.412143,190.78197,0.0,162.57153,0.0,0.0,0.0,0.0024550492,22.441055,0.0,0.0,94.20568
24.0,5.6,49.159546,0.0,0.48364788,65.194176,0.0012953999,99.81696,0.0,0.0,0.0,28.655708,0.112219796,0.0,0.0,1026.4219
24.0,5.7000003,21.526476,0.0,1.0629096,71.72865,0.0,49.823353,0.0,0.0,0.0,0.09877089,2.3018773,0.0,0.0,591.9789
24.0,5.8,33.708088,0.0,0.0046286318,165.7457,0.0,39.718445,0.0,0.0,0.0,0.5903389,13.555716,0.0,0.0,477.58264
24.0,5.9,47.07696,0.0,4.154058,327.53827,0.0,99.39587,0.0,0.0,0.0,0.2937293,25.33029,0.0,0.0,1728.0942
