"Biomass of prey species (in tons per time step of saving, in rows) eaten by a predator species (in col). The last column reports the biomass of prey at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","Prey","lesserSpottedDogfish < 5.0","lesserSpottedDogfish >=5.0","lesserSpottedDogfish >=10.0","lesserSpottedDogfish >=30.0","redMullet < 5.0","redMullet >=5.0","redMullet >=10.0","redMullet >=30.0","pouting < 5.0","pouting >=5.0","pouting >=10.0","pouting >=30.0","whiting < 5.0","whiting >=5.0","whiting >=10.0","whiting >=30.0","poorCod < 5.0","poorCod >=5.0","poorCod >=10.0","poorCod >=30.0","cod < 5.0","cod >=5.0","cod >=10.0","cod >=30.0","dragonet < 5.0","dragonet >=5.0","dragonet >=10.0","dragonet >=30.0","sole < 5.0","sole >=5.0","sole >=10.0","sole >=30.0","plaice < 5.0","plaice >=5.0","plaice >=10.0","plaice >=30.0","horseMackerel < 5.0","horseMackerel >=5.0","horseMackerel >=10.0","horseMackerel >=30.0","mackerel < 5.0","mackerel >=5.0","mackerel >=10.0","mackerel >=30.0","herring < 5.0","herring >=5.0","herring >=10.0","herring >=30.0","sardine < 5.0","sardine >=5.0","sardine >=10.0","sardine >=30.0","squids < 5.0","squids >=5.0","squids >=10.0","squids >=30.0"
12.0,Microzoo,0.0,0.0,0.0,0.0,4.6969202E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2689109E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022852592,0.0,0.0,0.0,0.0014732141,0.0,0.0,0.0,3.0674075E-4,0.0,0.0,0.0,0.037854612,0.0,0.0,0.0,0.0016270777,0.0,0.0,0.0,0.0010226007,0.0010135397,28.183712,0.0,0.3503212,11.470772,156.44038,0.0,0.0,0.0,0.0,0.0
12.0,Mesozoo,0.0,0.0,0.0,0.0,0.08693324,1.1745735,0.0,0.0,1.8154896,166.07835,119.30134,0.0,0.38704035,0.8177657,0.0,0.0,2.1656964,49.087666,32.22191,0.0,0.034136973,0.2272324,0.21621938,0.0,10.194048,93.71971,0.0,0.0,0.32435435,7.4379587,25.19003,0.0,0.024985062,0.44950202,6.82873,0.0,90.34989,2105.455,4069.0679,0.0,3.1518059,36.62058,253.57475,0.0,0.010683271,3.765426E-4,1032.0248,2.4239172E-4,9.202094,293.21008,14362.363,66.51161,223.69785,106.389145,0.0,0.0
12.0,Macrozoo,0.0,0.0,3.7799485,0.75348306,0.0020554503,0.0037251783,0.0,0.0,0.09400158,14.699963,104.7586,3.0564125,0.018176582,0.7489763,0.6827741,6.1649337,0.03890864,1.1461804,59.20221,0.37114543,0.0012731428,0.019046705,1.0840296,0.011411523,0.008973782,0.56416136,0.0,0.0,0.002491662,0.013731325,0.077206776,0.0,0.004299087,0.024874737,0.30648696,0.0,2.0015628,39.72194,118.370476,2.3973966,0.025104303,0.5840284,33.74565,9.066341,2.635449E-4,4.9782353E-5,60.22466,1.3822883E-5,0.042096566,3.1770494,125.68279,1.7046417,92.18951,153.35721,59.085938,8.656056
12.0,VSBVerySmallBenthos,0.0,0.009336657,6.623673,0.0,0.0,1.5692044,74.56551,16.76958,0.0,48.579464,448.00827,0.0,0.0,0.13624789,0.55061674,0.0,0.0,1.8753256,324.6108,0.0,0.0,0.0,0.016094912,0.0,0.0,215.89029,256.1022,7.0166807,0.0,2.1879659,674.30536,36.85574,0.0,0.0017786103,59.30533,76.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.12137,37.1479,0.0,0.0
12.0,SmallBenthos,0.0,0.004761236,13.240416,0.4840845,0.0,0.75478417,58.876125,26.443293,0.0,41.46233,468.45154,12.932584,0.0,0.15318887,2.1791606,0.07952363,0.0,1.7018571,331.9696,1.8966835,0.0,0.0,1.3840449,0.0,0.0,146.23601,200.51282,7.468939,0.0,1.4062526,504.90173,44.365986,0.0,0.0013816507,47.789963,95.67029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.40623,32.804287,0.0,0.0
12.0,MediumBenthos,0.0,0.0074910866,7.694761,3.3681593,0.0,0.0,11.929047,10.09624,0.0,9.091059,133.4334,6.5642595,0.0,0.13489431,1.0670725,20.203772,0.0,0.5323358,89.474625,0.8374834,0.0,0.0,1.7639725,0.7956084,0.0,0.0,19.69237,2.369357,0.0,0.0,67.82398,20.474703,0.0,0.0,17.536734,35.56516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55469,5.006708,0.0,0.0
12.0,LargeBenthos,0.0,0.0,1.3654147,0.34215683,0.0,0.0,0.0,0.29966688,0.0,0.0,1.6398059,0.9211512,0.0,8.587371E-4,0.13630497,2.094167,0.0,0.0,1.0016581,0.12845738,0.0,0.0,0.24212763,2.8912334,0.0,0.0,0.0,1.3640954E-4,0.0,0.0,0.0,0.12244964,0.0,0.0,0.3920909,3.741037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,VLBVeryLargeBenthos,0.0,0.0,0.0,122.78299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.860184,0.0,0.0,19.686626,819.4844,0.0,0.0,0.0,7.765652E-5,0.0,0.0,7.486549,1352.3384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.28315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,"lesserSpottedDogfish < 5.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,"lesserSpottedDogfish >=5.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005125964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,"lesserSpottedDogfish >=10.0",0.0,0.0,0.0,0.004345227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94316E-4,0.0,0.0,0.14121763,10.36762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.912835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005152773,0.0,0.0,0.0,5.937761E-6,0.0,0.0,0.0,0.03478752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045095336
13.0,"lesserSpottedDogfish >=30.0",0.0,0.0,0.0,0.08852755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.993357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34617183
13.0,"redMullet < 5.0",0.0,0.0,0.0037867343,0.004374555,3.2846454E-8,4.3386981E-7,0.0,0.0,7.83196E-7,0.084496416,0.16883333,0.0017975919,6.1420974E-7,0.013705851,0.07090789,0.056996502,4.6209846E-7,9.5379764E-5,0.049856104,4.272688E-5,8.5744034E-10,5.8371336E-7,6.1059785E-5,2.164057E-4,1.0975271E-5,1.0212701E-5,0.0,0.0,2.9747488E-7,6.618866E-5,3.814826E-5,0.0,0.0,0.0,1.9054179E-6,0.0,1.2525344E-4,0.013494167,0.14675787,3.3791814E-4,5.128397E-6,6.1099685E-4,0.24900062,0.03439057,0.0,0.0,0.0,0.0,7.7197853E-7,2.6914906E-5,0.011856179,1.9733488E-4,0.089029655,0.12753467,0.05923431,7.472685E-5
13.0,"redMullet >=5.0",0.0,0.0,0.007237907,1.710577E-4,0.0,0.0,0.0,2.1904608E-8,0.0,0.0,0.2939149,0.0029832986,0.0,5.9470014E-5,6.91658E-5,0.357111,0.0,0.0,0.171871,2.7801577E-6,0.0,0.0,4.3568915E-7,0.3439329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016989191,0.0,0.0,0.37638655,2.1322748E-10,0.0,0.0,0.9975615,3.005381E-4,0.0,0.0,3.870268E-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.001163E-4,0.0021336204
13.0,"redMullet >=10.0",0.0,0.0,0.0,0.11562798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0185063E-4,0.0,0.0,8.524726E-4,45.63818,0.0,0.0,0.0,0.0,0.0,0.0,6.4546143E-6,31.683699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15185857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,"redMullet >=30.0",0.0,0.0,0.0,0.41345167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8897121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9869585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,"pouting < 5.0",0.0,0.0,0.57739997,0.08684833,1.8694546E-10,2.0510767E-7,0.0,0.0,6.322792E-5,0.29029167,3.1269042,0.17208569,4.4743984E-4,0.3041966,0.09879073,1.117068,4.98743E-7,0.0042537204,0.33292392,0.010125306,1.5174712E-5,1.6824536E-6,0.03139286,0.3907625,3.3014046E-5,1.4211916E-7,0.0,0.0,4.2072465E-6,6.223656E-5,3.8147563E-4,0.0,1.9365426E-7,1.8455262E-6,0.006478715,0.0,8.143681E-5,0.5812268,6.205791,7.730112E-4,5.5853405E-7,1.9320934E-4,7.733572,0.3522292,2.1654287E-5,0.0,0.08804266,0.0,4.7575095E-13,0.0055755866,0.96457344,0.012047225,0.5842454,0.40173566,0.15186773,0.007720012
13.0,"pouting >=5.0",0.0,0.0,0.44423258,0.2325429,0.0,0.0,0.0,0.0,0.0,0.0,0.018087216,1.7414058,0.0,0.0,0.0022548425,11.572026,0.0,0.0,0.037387233,0.0012124806,0.0,0.0,0.26426557,95.53461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4600015,0.024267495,0.0,0.0,16.793121,5.702518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.915141,30.591309
13.0,"pouting >=10.0",0.0,0.0,0.0,10.812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7457185,0.0,0.0,14.8879175,520.29956,0.0,0.0,0.0,0.0,0.0,0.0,0.67953324,689.91626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3805463,0.09073517,0.0,0.0,19.276573,19.59328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.045586,139.90462
13.0,"pouting >=30.0",0.0,0.0,0.0,0.063430905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.209828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.047764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3802323E-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7136278
13.0,"whiting < 5.0",0.0,0.0,0.24390899,0.03404047,0.0,4.5160215E-7,0.0,0.0,1.8044666E-5,0.016041739,0.790032,0.079311036,2.0005356E-4,0.086711966,0.082909815,0.57278025,4.6128719E-4,0.0013966977,0.17770404,5.676274E-5,6.5594656E-7,1.0082604E-6,5.64005E-5,0.0019370582,3.6221322E-6,1.4043172E-4,0.0,0.0,8.655803E-7,2.95317E-6,4.5399243E-5,0.0,4.413744E-8,2.234432E-7,4.3478934E-4,0.0,0.0013986195,0.16289636,1.2004279,5.449375E-4,1.2880024E-4,2.1949954E-5,0.9447176,0.17152816,7.280587E-7,0.0,0.010885795,0.0,1.387713E-8,0.0047859713,0.16562347,0.0042059887,0.18156183,0.43677095,0.16086276,0.07629059
13.0,"whiting >=5.0",0.0,0.0,0.47596702,0.027623363,0.0,0.0,0.0,0.0,0.0,0.0,0.0875347,0.11752474,0.0,0.0,1.3004967,0.81872654,0.0,0.0,0.035237063,0.23570828,0.0,0.0,1.3014181E-6,5.0904036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2545063,8.3668897E-7,0.0,0.0,3.0098915,2.3987627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02375969,4.46447
13.0,"whiting >=10.0",0.0,0.0,0.0,1.4659635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09539643,0.0,0.0,0.45298058,53.371124,0.0,0.0,0.0,0.0,0.0,0.0,7.4133377E-10,25.854313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.635193E-6,0.11353858,0.0,0.0,1.3745486,0.054632675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.868621,46.323586
13.0,"whiting >=30.0",0.0,0.0,0.0,0.0034573758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7158266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.73993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2472828E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06590428
13.0,"poorCod < 5.0",0.0,0.0,0.09020218,0.042683043,0.0,0.0,0.0,0.0,7.5086566E-5,0.110410474,1.3654042,0.020097954,1.9714862E-4,0.011079891,0.13103494,0.9889065,4.2225563E-4,0.0022775198,0.5305946,0.013901272,7.716622E-6,9.4795274E-7,8.971018E-5,5.216173E-4,0.0014307019,1.4934206E-4,0.0,0.0,6.0356234E-7,1.4651274E-4,0.0011188322,0.0,1.3420811E-6,3.1178808E-4,0.010151074,0.0,8.341877E-5,0.11970866,5.1555867,0.031087205,6.917719E-10,0.0,1.7767308,0.29245475,2.7047214E-8,0.0010496046,0.10750316,2.2762364E-5,1.072693E-6,0.0039619203,0.30832404,9.439108E-4,1.2678851,3.6661463,1.7924719,0.5225369
13.0,"poorCod >=5.0",0.0,0.0,0.050948143,0.65794367,0.0,0.0,0.0,0.0,0.0,0.0,0.8366664,0.44778648,0.0,9.569418E-6,0.023983616,12.172763,0.0,0.0,0.31793025,0.015998712,0.0,0.0,0.0015978037,5.6033945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.078287,5.4843514E-4,0.0,0.0,1.814103,0.72753036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79573363,13.178596,9.224582
13.0,"poorCod >=10.0",0.0,0.0,0.0,18.706573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5074055,0.0,0.0,5.1049643,92.09551,0.0,0.0,0.0,0.0,0.0,0.0,0.6551369,150.20526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046058226,0.6456832,0.0,0.0,0.20171462,2.9924479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.32988,157.1343
13.0,"poorCod >=30.0",0.0,0.0,0.0,1.2824999E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13819338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.812117E-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027494779
13.0,"cod < 5.0",0.0,0.0,0.0070157535,0.0010439772,0.0,0.0,0.0,0.0,3.87679E-6,0.0055671926,0.009323827,1.6088336E-4,1.4550564E-7,1.1802254E-6,3.1958606E-8,0.006152697,1.00603375E-8,5.3268145E-6,0.050825145,1.8462135E-6,1.7147033E-6,7.973534E-9,1.7861572E-5,0.008584083,1.0308175E-8,6.3448224E-10,0.0,0.0,6.0225633E-9,2.192057E-9,1.05451654E-11,0.0,0.0,1.0016802E-5,1.5607198E-4,0.0,2.3744137E-10,0.0037345802,0.5018458,0.001583562,0.0,0.0,0.06559684,0.0024338656,1.5553572E-9,4.5989486E-6,0.026735745,0.0,0.0,1.3899243E-4,0.010421293,0.0012187181,0.016625797,0.0043052197,0.048134923,0.036841527
13.0,"cod >=5.0",0.0,0.0,0.013311275,2.2423195E-5,0.0,0.0,0.0,0.0,0.0,0.0,1.6791864E-8,4.187863E-6,0.0,0.0,0.0,0.4260392,0.0,0.0,5.211344E-6,1.08747304E-8,0.0,0.0,0.005655225,2.9740077E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9819046E-4,2.1024175E-7,0.0,0.0,0.21122153,9.5682597E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049451315,0.0011391604
13.0,"cod >=10.0",0.0,0.0,0.0,0.013189023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5288327E-4,0.0,0.0,7.4551454E-10,0.47679335,0.0,0.0,0.0,0.0,0.0,0.0,0.0074280277,1.9069089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6051374E-4,4.655707E-5,0.0,0.0,0.004192647,0.001938657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24212854,0.7701373
13.0,"cod >=30.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00899156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.119953E-6
13.0,"dragonet < 5.0",0.0,0.0,0.21841781,0.3065033,5.3528417E-9,4.7204537E-7,0.0,0.0,1.3986178E-4,0.36820728,14.433099,0.10165299,6.850094E-5,0.019278001,0.59886205,7.7847733,9.355463E-6,0.007555129,2.3063743,0.035147928,6.1017395E-6,5.4637298E-5,3.6965102E-5,0.016695691,3.030222E-4,0.0036554432,0.0,0.0,4.3218274E-6,7.359619E-4,0.0012886053,0.0,6.7770867E-7,0.0012295622,0.010341696,0.0,0.0010139638,1.3358101,15.5855,8.395493E-5,7.149155E-4,0.0027629326,7.988302,0.7898251,4.741256E-5,0.0046699815,0.4439466,0.0,1.2220676E-5,0.0042319465,2.0869849,0.03158138,4.0953684,20.941652,7.198782,5.1541963
13.0,"dragonet >=5.0",0.0,0.0,0.6464538,2.4104137,0.0,0.0,0.0,1.1450191E-4,0.0,0.0,1.9100113,3.736117,0.0,0.0,13.925888,221.10172,0.0,0.0,0.82232684,0.1703871,0.0,0.0,0.09858515,113.27806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.174632,0.0,0.0,2.3633919,0.0011253624,0.0,0.0,15.436065,1.2094266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.993805,9.224195
13.0,"dragonet >=10.0",0.0,0.0,0.0,5.259708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1611034,0.0,0.0,1.9616336,99.83448,0.0,0.0,0.0,0.0,0.0,0.0,5.3829944E-4,111.28466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4148688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,"dragonet >=30.0",0.0,0.0,0.0,0.0031332546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5234622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.126135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,"sole < 5.0",0.0,0.0,0.2479392,0.020028388,1.6973773E-8,7.8861595E-10,0.0,0.0,1.2406229E-5,0.079935275,1.2510866,0.066000536,4.7135074E-4,0.24961549,0.57368416,3.009389,1.6321923E-5,0.0052397205,0.22314794,0.0029597513,7.971882E-7,2.2430442E-5,0.0050309426,0.017021408,2.3679922E-7,2.5358919E-5,0.0,0.0,9.4135055E-7,4.8156525E-4,4.1117222E-4,0.0,9.784672E-5,8.232863E-7,0.0014341302,0.0,4.1469895E-5,0.06942235,2.178322,3.0712334E-5,1.6129944E-6,1.9865944E-4,4.4153733,0.18973531,1.29388375E-11,0.0,0.022126855,0.0,2.7082676E-6,3.378701E-4,0.16884568,0.007117417,0.52622247,0.3690065,0.3021875,0.026009124
13.0,"sole >=5.0",0.0,0.0,0.047137648,0.110633366,0.0,0.0,0.0,0.0,0.0,0.0,1.4934146E-8,0.60784644,0.0,0.0,1.0599228,11.211102,0.0,0.0,6.0593014E-5,5.2785388E-5,0.0,0.0,0.002808342,7.3286486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49060848,0.0,0.0,1.2136093,9.304599E-5,0.0,0.0,5.7942424,1.9896525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62223893,0.03498251
13.0,"sole >=10.0",0.0,0.0,0.0,1.1659979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3808898,0.0,0.0,13.033284,458.43976,0.0,0.0,0.0,0.0,0.0,0.0,0.0036245277,378.62265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.82657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,"sole >=30.0",0.0,0.0,0.0,0.003611222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9888945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.891016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,"plaice < 5.0",0.0,0.0,0.0018551525,0.0025208031,0.0,0.0,0.0,0.0,4.957831E-8,1.1202388E-4,0.10938572,0.0050550867,2.4126997E-5,1.6769372E-5,3.2725726E-4,0.041406624,1.3185207E-6,0.0,0.0381822,7.418001E-6,0.0,6.9332154E-15,3.1404251E-10,5.6600343E-6,0.0,0.0,0.0,0.0,0.0,1.1819251E-9,0.0,0.0,9.463339E-5,3.5430096E-6,0.002802761,0.0,0.0,0.0033178602,0.9039802,0.00643214,0.0,4.112116E-5,0.30904818,9.795955E-4,8.364096E-8,0.0,0.033003304,3.7304817E-9,0.0,3.0420866E-5,0.03722267,0.0013990051,0.08185569,0.18513656,0.16740264,0.03101332
13.0,"plaice >=5.0",0.0,0.0,0.001211852,0.013647446,0.0,0.0,0.0,0.0,0.0,0.0,0.0039372323,0.0063502593,0.0,0.0,0.0,0.02398945,0.0,0.0,3.6723115E-5,1.7240418E-5,0.0,0.0,0.0,0.07921563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0126162E-4,0.0,0.0,9.29501E-4,1.3219562E-4,0.0,0.0,0.015763205,5.94176E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014386622,0.07190794
13.0,"plaice >=10.0",0.0,0.0,0.0,1.6397734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3125714E-4,0.0,0.0,0.0,26.057163,0.0,0.0,0.0,0.0,0.0,0.0,4.8455067E-6,62.894142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6230919,0.0,0.0,0.0,2.780235E-4,0.0,0.0,0.0,0.014625199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06805947,0.13132218
13.0,"plaice >=30.0",0.0,0.0,0.0,0.005677096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.39734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,"horseMackerel < 5.0",0.0,0.0,0.56850576,0.078054085,4.334754E-6,2.0059375E-5,0.0,0.0,1.02329286E-4,1.5648949,31.417866,0.5846023,0.0016545033,1.0242656,1.2919432,36.78746,0.002451646,0.031278294,3.1506252,0.0057691527,8.016176E-6,8.399922E-6,1.021023E-4,0.0,7.3879084E-4,0.011179435,0.0,0.0,4.275469E-5,0.07434512,0.009269544,0.0,3.876329E-6,3.5377395E-6,0.0017236618,0.0,0.25565547,22.420975,35.62316,4.5738698E-4,1.8782557E-4,0.021507192,15.860698,7.6311007,0.0,0.0,0.4104027,0.0,5.436755E-4,0.05488336,6.045607,0.1246911,5.9429464,30.602217,18.630589,21.70898
13.0,"horseMackerel >=5.0",0.0,0.0,1.9831444,6.299263,0.0,0.0,0.0,0.0,0.0,0.0,4.9872627,7.175642,0.0,0.0,46.073654,650.58215,0.0,0.0,0.7166089,0.03727962,0.0,0.0,0.6709612,349.8097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.519043,0.32918122,0.0,0.0,179.80342,38.007065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.03815,670.4202
