"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
17.0,2.2638602826622374,8.325083288260547,0.6630822289114705,0.0,0.10838030690773445,0.1377582110081643,0.8601813516076043,0.13917006872603396,0.14800223336697677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.0,2.490639781906923,8.571522919656188,0.5606654462133714,0.0,0.10860948330926241,0.13141873111763833,0.8722973827443626,0.1387326327919789,0.14801172316293382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19.0,2.248291571814734,8.042428073067368,0.695045182260338,0.0,0.11279321884070553,0.11676805257607699,0.8595131039067473,0.13917942563847882,0.14799531496674556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20.0,2.134284205220536,9.103935240170971,0.7719640383261447,0.0,0.09381027986019193,0.10596718918336581,0.8547567943784989,0.13818547760253594,0.1479471409625412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21.0,2.1935164768024698,8.097911899334992,0.6805998479870243,0.0,0.10209285243023869,0.11470356988913816,0.8580047854416465,0.13856921302464073,0.14795078170742834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22.0,2.103888538630329,7.6763454515643215,0.5035404877880787,0.0,0.11799280391984458,0.12221237541999658,0.8525513228978451,0.13836562903118924,0.14797977242416313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23.0,2.906843177693878,7.582364919341887,0.47609192750855717,0.0,0.1028090604782258,0.12134896825556811,0.8978613820348459,0.13926317270152347,0.14800556652456895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24.0,1.57236897747863,7.278676096495955,0.4720679753285489,0.0,0.10526386407307078,0.11732538736454237,0.8263855144725589,0.13993445501925925,0.14798024659246525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.0,2.1942725634554567,9.305718019991037,0.5040102727655785,0.0,0.0831147926327977,0.11448285425549182,0.8574080142155012,0.1388941713613581,0.14800990645373233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26.0,2.3451474096914775,12.059598480770314,0.52935609957212,0.0,0.07921420083996275,0.08555842931034577,0.8651085256844694,0.1345822596177176,0.1480117598951898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27.0,2.4317442296304104,8.534858955133531,0.5110375908942207,0.0,0.09140886280664232,0.08242255465081329,0.8693647224581649,0.13855171028636698,0.1479885259733903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.0,3.063535683521253,7.831886633886955,0.3886292914825879,0.0,0.10395489452733918,0.12306123113914001,0.9030095580075352,0.13860604663626586,0.14799863054084286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29.0,3.1766634242575185,8.280924270453344,0.415856021656685,0.0,0.11629926463101571,0.14620853883489143,0.9113069266980319,0.13874126637184087,0.1480055896904329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30.0,2.272672750654063,8.068404727861859,0.3890659194690191,0.0,0.10920975826701461,0.1357422550904937,0.8612335350595665,0.1392832484698925,0.14800425274468634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31.0,2.7359765323742193,8.767551922294956,0.4859715646386623,0.0,0.09422392328716792,0.1151506247894044,0.8863037689517471,0.13867706912065783,0.1480052461065902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32.0,2.0723441549807684,10.947857809173184,0.5675140205404713,0.0,0.08998344923302484,0.09743881310101055,0.8512371621010927,0.1356681547853966,0.14800136598996633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33.0,2.3002836354522733,11.850290416938442,0.6040287851487657,0.0,0.0713500377306511,0.07398874125804282,0.8627411616680556,0.13449302660157175,0.14797857558709904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34.0,2.3832306619535597,8.296104215962075,0.6294217477371441,0.0,0.0840490749841771,0.07693022077126037,0.8700804663555082,0.13883247879746188,0.14797141999816488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35.0,2.3811939751685736,7.629078598532982,0.5882557821192924,0.0,0.10289750809906666,0.11222671359441547,0.8672625401123755,0.14039319849099471,0.14799093279143324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,1.8957114633043854,8.072733117389944,0.7092734205748801,0.0,0.08334973375152431,0.11382758763521225,0.8430820834930081,0.1396190063687196,0.14801734852390855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,2.2526293302580402,9.08146307742683,0.6512426804998769,0.0,0.08242949957414235,0.09107506259868298,0.8608620917487722,0.13950522668866702,0.14801304607511606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38.0,2.410582269405338,7.678883499567343,0.4588753354846448,0.0,0.10359720693280053,0.11885514652026428,0.869832993105856,0.13982204528747036,0.1480041558048419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39.0,2.214171934170653,6.099773760766691,0.6239141802389881,0.0,0.10630168688012576,0.11795984816815988,0.8582970366107526,0.14259795013487098,0.14800689253136326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40.0,2.291536370374991,7.431012308243138,0.4670813280588525,0.0,0.10377182219660812,0.123311093759782,0.8635652234339591,0.13943479984471,0.14800252960463378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
