"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
19.0,3.4163475531251764,6.347667595247145,0.11008455315367759,0.0,0.03607436587286986,0.10563485593179403,0.2690510740418175,0.003454392059613851,0.00399995114572509,0.0,0.0,0.0709820833071177,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
20.0,4.194751796249888,4.388692329436209,0.0769669700580021,0.0,0.054701422143605655,0.10972329117782897,0.2856336874462917,0.0036253951240678033,0.004000010723214931,0.0,0.0,0.03864550970996751,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
21.0,4.99084898743179,6.955443236132499,0.059925909099656886,0.0,0.062138493523668493,0.12652078940263137,0.3027102793806577,0.0034709868238417055,0.0040000130768695925,0.0,0.0,0.04371604426538208,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
22.0,4.4964458066392075,5.8753599613663265,0.0307770567732659,0.0,0.0641413296756203,0.1289627812314664,0.2923502302680116,0.0036001721662761495,0.003999912145990121,0.0,0.0,0.06355783937883214,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
23.0,4.496118456975697,3.5726492898572144,0.029872973874093166,0.0,0.0638369079801192,0.13146665005636265,0.29153042855131317,0.0036710366500657793,0.004000002020720913,0.0,0.0,0.06147721679972366,0.0,0.27499999999999963,0.27499999999999963,0.0,0.0,0.0,0.0,0.0,0.0,
24.0,5.730593533723735,7.668554024863787,0.022919663837039222,0.0,0.0626720688531916,0.13231027733127973,0.31967064410485097,0.003269947026120732,0.0040000791297650174,0.0,0.0,0.057000282641787546,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
25.0,5.835475958828436,25.63468190320806,0.03454706660188806,0.0,0.019334691320156847,0.13011277376295008,0.32167512254085195,0.0030909215377014497,0.0040000181997204495,0.0,0.0,0.07319729970008906,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
26.0,5.524913472478158,9.030862075241158,0.0367925157020871,0.0,0.0411209219552572,0.1266868358753287,0.31440252738657654,0.0032818115471776686,0.004000069498316183,0.0,0.0,0.07683690253518993,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
27.0,6.66360117350963,17.511265257616206,0.04067724009775118,0.0,0.031979324256393445,0.12135515484971912,0.3393435598416248,0.0030965100563497498,0.003999942864377766,0.0,0.0,0.06663456783689557,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
28.0,4.788027772007377,7.573629614423726,0.044003217214290784,0.0,0.05194949745512983,0.11443287100976285,0.29729741668118376,0.00342662118419294,0.004000034938992872,0.0,0.0,0.07443223907900305,0.0,0.2749999999999997,0.27499999999999974,0.0,0.0,0.0,0.0,0.0,0.0,
29.0,5.658858952222413,6.789165214859914,0.04451557772700349,0.0,0.05313718362705739,0.11960858584196216,0.31669825183714545,0.003468378869634254,0.004000016950963139,0.0,0.0,0.058696204042071765,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
30.0,5.370833231362526,8.249823653648171,0.05166195362533443,0.0,0.05467356235251035,0.11880938135163921,0.31015174769798615,0.0033132851748117103,0.003999990761226385,0.0,0.0,0.06195885789155392,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
31.0,5.355968104245414,7.5712174089671604,0.07410299815314067,0.0,0.03909812641576006,0.11666271313327696,0.3096905560744537,0.00329395779148581,0.004000016354698561,0.0,0.0,0.06964740457190832,0.0,0.2749999999999997,0.27499999999999963,0.0,0.0,0.0,0.0,0.0,0.0,
32.0,5.516212549737094,5.904973238091163,0.05169668119355631,0.0,0.04699392965208945,0.1163590235023444,0.31394103658083344,0.0034677271342688862,0.003999907790162848,0.0,0.0,0.06281097076531066,0.0,0.2749999999999997,0.27499999999999974,0.0,0.0,0.0,0.0,0.0,0.0,
33.0,4.418170842029158,6.88633915519729,0.06242364819637161,0.0,0.045116547965575654,0.11824885041497618,0.28959837742472927,0.0035092010685177353,0.004000027361603935,0.0,0.0,0.0573277271982876,0.0,0.2749999999999997,0.27499999999999963,0.0,0.0,0.0,0.0,0.0,0.0,
34.0,5.342053964653049,8.791777424939974,0.04970909322424696,0.0,0.052714292984136726,0.11607321303973628,0.31210389592560184,0.003376720974230954,0.004000021583581239,0.0,0.0,0.06380825040169427,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
35.0,3.874285237146955,5.659386740441309,0.04889700262104275,0.0,0.037077422615344,0.11512827305218998,0.2785312556522866,0.0034292775888960176,0.003999932402585981,0.0,0.0,0.07124973433840741,0.0,0.27499999999999963,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,4.686932643233416,6.327156835155429,0.054046965047586985,0.0,0.04685358147084579,0.11150187407291734,0.2959456664791357,0.0034736157908784528,0.003999955156145924,0.0,0.0,0.056822645558408665,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,4.855440342811511,4.088111002974345,0.04089477036451037,0.0,0.061014049471710206,0.11777963907673121,0.2990064323226725,0.003609053898986758,0.003999824050075492,0.0,0.0,0.052071687086448964,0.0,0.2749999999999997,0.27499999999999974,0.0,0.0,0.0,0.0,0.0,0.0,
38.0,5.75238630012515,6.0752136391330005,0.03362629339991832,0.0,0.05164644683168921,0.12683486372234365,0.3192836168838629,0.0034355751015217096,0.004000020219062751,0.0,0.0,0.053522760739607274,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
39.0,4.401523442060752,7.289644923669266,0.0480516193467023,0.0,0.05421762449769724,0.12335382999495102,0.289247289560408,0.0033704100641124136,0.003999976587171602,0.0,0.0,0.06989315991845398,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
40.0,6.397197340550824,8.93322740638535,0.05989838460091083,0.0,0.05298005772433197,0.11989021379236808,0.33351527327798963,0.003284816353197463,0.0039999449860431534,0.0,0.0,0.06897899234008037,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
